ID,Ten_do_vat,Nhiet_do,Do_am,trang_thai,Canh_bao_chay
2673,Ban_la,201,15,Khong_su_dung,Co
2674,Ban_la,203,69,Khong_su_dung,Co
2675,Ban_la,71,37,Dang_su_dung,Khong
2676,May_say,133,50,Dang_su_dung,Khong
2677,Ban_la,177,16,Che_do_cho,Khong
2678,Ban_la,204,25,Che_do_cho,Co
2679,Sac_dien_thoai,78,62,Dang_su_dung,Khong
2680,Ban_la,91,73,Khong_su_dung,Khong
2681,May_say,148,64,Dang_su_dung,Khong
2682,Sac_dien_thoai,70,36,Khong_su_dung,Khong
2683,Sac_dien_thoai,85,12,Khong_su_dung,Khong
2684,Sac_dien_thoai,49,80,Khong_su_dung,Khong
2685,Sac_dien_thoai,92,64,Che_do_cho,Khong
2686,Sac_dien_thoai,94,51,Che_do_cho,Khong
2687,May_say,60,12,Che_do_cho,Khong
2688,Sac_dien_thoai,83,59,Dang_su_dung,Khong
2689,Sac_dien_thoai,87,45,Che_do_cho,Khong
2690,Ban_la,240,52,Dang_su_dung,Co
2691,Ban_la,160,46,Khong_su_dung,Khong
2692,Ban_la,149,27,Khong_su_dung,Khong
2693,May_say,76,44,Che_do_cho,Khong
2694,Ban_la,241,54,Che_do_cho,Co
2695,Ban_la,109,49,Khong_su_dung,Khong
2696,May_say,142,24,Che_do_cho,Khong
2697,May_say,104,46,Khong_su_dung,Khong
2698,Ban_la,207,15,Dang_su_dung,Co
2699,Ban_la,230,74,Dang_su_dung,Co
2700,Sac_dien_thoai,95,48,Che_do_cho,Khong
2701,Ban_la,202,80,Che_do_cho,Co
2702,May_say,111,13,Khong_su_dung,Khong
2703,Ban_la,171,38,Khong_su_dung,Khong
2704,Sac_dien_thoai,98,80,Che_do_cho,Khong
2705,Ban_la,233,35,Khong_su_dung,Co
2706,Sac_dien_thoai,65,43,Dang_su_dung,Khong
2707,Sac_dien_thoai,47,49,Khong_su_dung,Khong
2708,Sac_dien_thoai,63,41,Khong_su_dung,Khong
2709,May_say,47,58,Che_do_cho,Khong
2710,Ban_la,196,28,Dang_su_dung,Co
2711,Ban_la,240,72,Khong_su_dung,Co
2712,Sac_dien_thoai,74,20,Dang_su_dung,Khong
2713,May_say,76,20,Khong_su_dung,Khong
2714,Ban_la,222,21,Khong_su_dung,Co
2715,May_say,139,22,Dang_su_dung,Khong
2716,Sac_dien_thoai,28,49,Dang_su_dung,Khong
2717,Sac_dien_thoai,56,23,Che_do_cho,Khong
2718,Sac_dien_thoai,30,61,Che_do_cho,Khong
2719,Sac_dien_thoai,58,50,Khong_su_dung,Khong
2720,Sac_dien_thoai,79,44,Khong_su_dung,Khong
2721,Ban_la,126,23,Khong_su_dung,Khong
2722,May_say,55,40,Che_do_cho,Khong
2723,Sac_dien_thoai,54,34,Che_do_cho,Khong
2724,May_say,146,30,Dang_su_dung,Khong
2725,May_say,77,27,Dang_su_dung,Khong
2726,May_say,158,32,Dang_su_dung,Khong
2727,Sac_dien_thoai,74,76,Khong_su_dung,Khong
2728,Sac_dien_thoai,54,53,Khong_su_dung,Khong
2729,May_say,64,64,Dang_su_dung,Khong
2730,May_say,117,13,Khong_su_dung,Khong
2731,Ban_la,206,77,Che_do_cho,Co
2732,Ban_la,220,20,Khong_su_dung,Co
2733,Ban_la,77,25,Che_do_cho,Khong
2734,Sac_dien_thoai,65,27,Khong_su_dung,Khong
2735,Ban_la,237,46,Khong_su_dung,Co
2736,May_say,86,16,Khong_su_dung,Khong
2737,Sac_dien_thoai,84,42,Dang_su_dung,Khong
2738,Ban_la,212,35,Khong_su_dung,Co
2739,Ban_la,193,51,Dang_su_dung,Co
2740,May_say,72,48,Khong_su_dung,Khong
2741,Sac_dien_thoai,89,58,Dang_su_dung,Khong
2742,Ban_la,168,80,Khong_su_dung,Khong
2743,May_say,61,26,Dang_su_dung,Khong
2744,Ban_la,64,30,Khong_su_dung,Khong
2745,May_say,171,72,Khong_su_dung,Khong
2746,Sac_dien_thoai,68,65,Che_do_cho,Khong
2747,May_say,94,46,Che_do_cho,Khong
2748,Ban_la,244,63,Khong_su_dung,Co
2749,May_say,165,69,Dang_su_dung,Khong
2750,Ban_la,221,62,Che_do_cho,Co
2751,May_say,37,60,Che_do_cho,Khong
2752,Ban_la,141,73,Khong_su_dung,Khong
2753,May_say,111,12,Dang_su_dung,Khong
2754,Sac_dien_thoai,35,76,Dang_su_dung,Khong
2755,Sac_dien_thoai,91,51,Che_do_cho,Khong
2756,May_say,90,65,Che_do_cho,Khong
2757,Ban_la,196,17,Che_do_cho,Co
2758,Ban_la,177,36,Khong_su_dung,Khong
2759,Ban_la,164,29,Dang_su_dung,Co
2760,May_say,41,26,Dang_su_dung,Khong
2761,Ban_la,226,27,Che_do_cho,Co
2762,May_say,53,19,Dang_su_dung,Khong
2763,May_say,180,67,Khong_su_dung,Co
2764,Sac_dien_thoai,96,42,Dang_su_dung,Khong
2765,Ban_la,190,24,Che_do_cho,Co
2766,Ban_la,204,23,Khong_su_dung,Co
2767,Sac_dien_thoai,79,79,Dang_su_dung,Khong
2768,Sac_dien_thoai,54,58,Dang_su_dung,Khong
2769,Sac_dien_thoai,36,35,Dang_su_dung,Khong
2770,Sac_dien_thoai,43,20,Che_do_cho,Khong
2771,Sac_dien_thoai,46,32,Che_do_cho,Khong
2772,May_say,193,64,Dang_su_dung,Co
2773,Sac_dien_thoai,79,60,Che_do_cho,Khong
2774,May_say,89,67,Khong_su_dung,Khong
2775,Ban_la,67,42,Che_do_cho,Khong
2776,May_say,159,16,Dang_su_dung,Co
2777,May_say,52,21,Dang_su_dung,Khong
2778,Ban_la,57,47,Khong_su_dung,Khong
2779,Ban_la,218,21,Che_do_cho,Co
2780,May_say,51,27,Che_do_cho,Khong
2781,Ban_la,82,15,Che_do_cho,Khong
2782,Sac_dien_thoai,88,57,Che_do_cho,Khong
2783,Sac_dien_thoai,73,60,Khong_su_dung,Khong
2784,Sac_dien_thoai,38,32,Khong_su_dung,Khong
2785,Ban_la,110,73,Khong_su_dung,Khong
2786,Sac_dien_thoai,61,29,Khong_su_dung,Khong
2787,May_say,44,42,Che_do_cho,Khong
2788,May_say,147,56,Dang_su_dung,Khong
2789,Ban_la,79,27,Khong_su_dung,Khong
2790,Ban_la,133,13,Dang_su_dung,Khong
2791,Sac_dien_thoai,68,23,Dang_su_dung,Khong
2792,May_say,56,66,Dang_su_dung,Khong
2793,Sac_dien_thoai,49,22,Khong_su_dung,Khong
2794,Sac_dien_thoai,69,69,Khong_su_dung,Khong
2795,Sac_dien_thoai,55,52,Che_do_cho,Khong
2796,May_say,176,52,Dang_su_dung,Khong
2797,Sac_dien_thoai,88,55,Khong_su_dung,Khong
2798,Sac_dien_thoai,98,31,Khong_su_dung,Khong
2799,Ban_la,140,76,Khong_su_dung,Khong
2800,Ban_la,243,18,Dang_su_dung,Co
2801,Sac_dien_thoai,74,50,Dang_su_dung,Khong
2802,May_say,164,73,Dang_su_dung,Khong
2803,Ban_la,245,80,Khong_su_dung,Co
2804,May_say,173,62,Che_do_cho,Khong
2805,May_say,132,46,Khong_su_dung,Khong
2806,Sac_dien_thoai,35,65,Khong_su_dung,Khong
2807,Ban_la,232,70,Khong_su_dung,Co
2808,May_say,162,24,Khong_su_dung,Khong
2809,Sac_dien_thoai,76,19,Khong_su_dung,Khong
2810,Sac_dien_thoai,48,37,Dang_su_dung,Khong
2811,Ban_la,115,26,Che_do_cho,Khong
2812,Sac_dien_thoai,62,74,Che_do_cho,Khong
2813,May_say,73,62,Che_do_cho,Khong
2814,May_say,112,18,Khong_su_dung,Khong
2815,Ban_la,118,53,Dang_su_dung,Khong
2816,Ban_la,84,27,Khong_su_dung,Khong
2817,Ban_la,230,15,Che_do_cho,Co
2818,Sac_dien_thoai,43,64,Khong_su_dung,Khong
2819,Ban_la,234,60,Che_do_cho,Co
2820,May_say,193,35,Khong_su_dung,Co
2821,May_say,167,42,Dang_su_dung,Khong
2822,Ban_la,116,16,Dang_su_dung,Khong
2823,Ban_la,157,13,Che_do_cho,Khong
2824,Sac_dien_thoai,82,74,Khong_su_dung,Khong
2825,Sac_dien_thoai,32,16,Che_do_cho,Khong
2826,Sac_dien_thoai,36,54,Dang_su_dung,Khong
2827,May_say,108,44,Che_do_cho,Khong
2828,Ban_la,138,43,Dang_su_dung,Khong
2829,Ban_la,85,39,Che_do_cho,Khong
2830,Sac_dien_thoai,54,57,Che_do_cho,Khong
2831,May_say,140,46,Khong_su_dung,Khong
2832,Sac_dien_thoai,66,45,Dang_su_dung,Khong
2833,Ban_la,48,42,Khong_su_dung,Khong
2834,May_say,76,77,Che_do_cho,Khong
2835,Ban_la,197,79,Dang_su_dung,Co
2836,Ban_la,185,52,Khong_su_dung,Co
2837,May_say,54,50,Che_do_cho,Khong
2838,May_say,158,20,Che_do_cho,Khong
2839,May_say,198,40,Che_do_cho,Co
2840,Sac_dien_thoai,47,33,Khong_su_dung,Khong
2841,Ban_la,103,61,Khong_su_dung,Khong
2842,Ban_la,177,63,Dang_su_dung,Khong
2843,Ban_la,101,34,Dang_su_dung,Khong
2844,Sac_dien_thoai,59,65,Khong_su_dung,Khong
2845,Sac_dien_thoai,80,73,Che_do_cho,Khong
2846,Sac_dien_thoai,42,49,Khong_su_dung,Khong
2847,Sac_dien_thoai,41,63,Khong_su_dung,Khong
2848,Sac_dien_thoai,62,71,Che_do_cho,Khong
2849,May_say,71,22,Dang_su_dung,Khong
2850,Sac_dien_thoai,74,30,Che_do_cho,Khong
2851,Ban_la,158,68,Khong_su_dung,Khong
2852,Sac_dien_thoai,90,48,Dang_su_dung,Khong
2853,May_say,124,10,Dang_su_dung,Khong
2854,May_say,104,78,Khong_su_dung,Khong
2855,Ban_la,116,76,Khong_su_dung,Khong
2856,Sac_dien_thoai,54,60,Dang_su_dung,Khong
2857,Ban_la,75,15,Khong_su_dung,Khong
2858,May_say,90,47,Dang_su_dung,Khong
2859,May_say,83,65,Khong_su_dung,Khong
2860,May_say,44,25,Dang_su_dung,Khong
2861,Sac_dien_thoai,81,43,Che_do_cho,Khong
2862,Ban_la,235,79,Dang_su_dung,Co
2863,Sac_dien_thoai,93,25,Dang_su_dung,Khong
2864,May_say,149,28,Khong_su_dung,Khong
2865,May_say,119,72,Khong_su_dung,Khong
2866,May_say,145,68,Dang_su_dung,Khong
2867,Ban_la,198,17,Dang_su_dung,Co
2868,Sac_dien_thoai,100,12,Che_do_cho,Khong
2869,Ban_la,91,53,Dang_su_dung,Khong
2870,Sac_dien_thoai,53,41,Che_do_cho,Khong
2871,May_say,175,39,Che_do_cho,Khong
2872,Sac_dien_thoai,33,68,Khong_su_dung,Khong
2873,May_say,146,62,Khong_su_dung,Khong
2874,Ban_la,238,27,Dang_su_dung,Co
2875,Ban_la,184,32,Khong_su_dung,Co
2876,Sac_dien_thoai,61,64,Dang_su_dung,Khong
2877,May_say,161,28,Dang_su_dung,Co
2878,Ban_la,115,24,Khong_su_dung,Khong
2879,May_say,115,59,Dang_su_dung,Khong
2880,Sac_dien_thoai,96,66,Che_do_cho,Khong
2881,Ban_la,101,67,Khong_su_dung,Khong
2882,Sac_dien_thoai,33,80,Che_do_cho,Khong
2883,Ban_la,235,53,Khong_su_dung,Co
2884,Sac_dien_thoai,99,32,Khong_su_dung,Khong
2885,Ban_la,137,56,Khong_su_dung,Khong
2886,May_say,189,29,Dang_su_dung,Co
2887,Ban_la,171,43,Che_do_cho,Khong
2888,Ban_la,250,23,Che_do_cho,Co
2889,May_say,172,80,Che_do_cho,Khong
2890,Ban_la,232,58,Khong_su_dung,Co
2891,Ban_la,70,70,Khong_su_dung,Khong
2892,Sac_dien_thoai,44,29,Che_do_cho,Khong
2893,May_say,86,41,Dang_su_dung,Khong
2894,May_say,181,45,Dang_su_dung,Co
2895,Sac_dien_thoai,75,20,Dang_su_dung,Khong
2896,Sac_dien_thoai,102,22,Dang_su_dung,Khong
2897,Ban_la,94,60,Che_do_cho,Khong
2898,May_say,141,20,Khong_su_dung,Khong
2899,Ban_la,110,71,Che_do_cho,Khong
2900,Ban_la,206,43,Khong_su_dung,Co
2901,Ban_la,214,68,Che_do_cho,Co
2902,May_say,180,60,Khong_su_dung,Co
2903,Ban_la,98,68,Dang_su_dung,Khong
2904,Ban_la,114,42,Khong_su_dung,Khong
2905,May_say,143,73,Khong_su_dung,Khong
2906,Ban_la,152,30,Che_do_cho,Khong
2907,Ban_la,88,48,Khong_su_dung,Khong
2908,Sac_dien_thoai,77,61,Dang_su_dung,Khong
2909,Sac_dien_thoai,102,42,Dang_su_dung,Khong
2910,May_say,97,33,Dang_su_dung,Khong
2911,Ban_la,104,28,Khong_su_dung,Khong
2912,Sac_dien_thoai,74,80,Khong_su_dung,Khong
2913,Sac_dien_thoai,89,78,Khong_su_dung,Khong
2914,Ban_la,235,25,Dang_su_dung,Co
2915,Ban_la,105,51,Dang_su_dung,Khong
2916,Sac_dien_thoai,31,45,Che_do_cho,Khong
2917,May_say,171,71,Khong_su_dung,Khong
2918,May_say,101,37,Che_do_cho,Khong
2919,Ban_la,66,13,Khong_su_dung,Khong
2920,Sac_dien_thoai,81,41,Che_do_cho,Khong
2921,Ban_la,181,68,Dang_su_dung,Co
2922,Ban_la,162,31,Dang_su_dung,Khong
2923,May_say,187,44,Che_do_cho,Co
2924,May_say,174,21,Dang_su_dung,Co
2925,May_say,108,75,Khong_su_dung,Khong
2926,Ban_la,149,50,Che_do_cho,Khong
2927,May_say,78,70,Khong_su_dung,Khong
2928,May_say,192,37,Che_do_cho,Co
2929,Sac_dien_thoai,72,21,Khong_su_dung,Khong
2930,May_say,168,63,Dang_su_dung,Khong
2931,Ban_la,195,66,Dang_su_dung,Co
2932,Sac_dien_thoai,80,40,Che_do_cho,Khong
2933,Ban_la,217,80,Khong_su_dung,Co
2934,Sac_dien_thoai,65,59,Dang_su_dung,Khong
2935,Ban_la,247,14,Dang_su_dung,Co
2936,Ban_la,229,56,Dang_su_dung,Co
2937,May_say,118,17,Dang_su_dung,Khong
2938,Sac_dien_thoai,58,66,Khong_su_dung,Khong
2939,Sac_dien_thoai,75,57,Che_do_cho,Khong
2940,May_say,115,60,Khong_su_dung,Khong
2941,May_say,187,45,Khong_su_dung,Co
2942,May_say,72,27,Dang_su_dung,Khong
2943,Ban_la,134,55,Dang_su_dung,Khong
2944,Ban_la,110,20,Dang_su_dung,Khong
2945,May_say,193,65,Khong_su_dung,Co
2946,Sac_dien_thoai,46,58,Dang_su_dung,Khong
2947,Sac_dien_thoai,56,51,Dang_su_dung,Khong
2948,Ban_la,97,24,Che_do_cho,Khong
2949,Sac_dien_thoai,62,54,Khong_su_dung,Khong
2950,Sac_dien_thoai,102,77,Che_do_cho,Khong
2951,May_say,164,51,Khong_su_dung,Khong
2952,Ban_la,140,48,Khong_su_dung,Khong
2953,Ban_la,106,51,Che_do_cho,Khong
2954,May_say,150,79,Dang_su_dung,Khong
2955,Sac_dien_thoai,85,37,Dang_su_dung,Khong
2956,May_say,144,47,Dang_su_dung,Khong
2957,Sac_dien_thoai,70,56,Che_do_cho,Khong
2958,Sac_dien_thoai,93,15,Che_do_cho,Khong
2959,Sac_dien_thoai,45,25,Dang_su_dung,Khong
2960,May_say,123,33,Dang_su_dung,Khong
2961,Sac_dien_thoai,36,74,Khong_su_dung,Khong
2962,Ban_la,111,36,Che_do_cho,Khong
2963,Sac_dien_thoai,74,49,Che_do_cho,Khong
2964,Ban_la,82,44,Che_do_cho,Khong
2965,May_say,171,27,Che_do_cho,Khong
2966,May_say,103,64,Che_do_cho,Khong
2967,Sac_dien_thoai,74,47,Khong_su_dung,Khong
2968,May_say,113,30,Dang_su_dung,Khong
2969,Sac_dien_thoai,67,23,Dang_su_dung,Khong
2970,Ban_la,223,24,Khong_su_dung,Co
2971,May_say,53,32,Khong_su_dung,Khong
2972,Sac_dien_thoai,48,77,Dang_su_dung,Khong
2973,Ban_la,127,80,Dang_su_dung,Khong
2974,May_say,188,43,Che_do_cho,Co
2975,Sac_dien_thoai,41,54,Khong_su_dung,Khong
2976,Ban_la,64,22,Che_do_cho,Khong
2977,Ban_la,162,12,Dang_su_dung,Co
2978,Sac_dien_thoai,79,57,Khong_su_dung,Khong
2979,Sac_dien_thoai,57,36,Dang_su_dung,Khong
2980,Sac_dien_thoai,88,64,Dang_su_dung,Khong
2981,Sac_dien_thoai,54,61,Dang_su_dung,Khong
2982,Sac_dien_thoai,100,15,Che_do_cho,Khong
2983,May_say,141,11,Khong_su_dung,Khong
2984,Ban_la,249,74,Khong_su_dung,Co
2985,Ban_la,213,10,Dang_su_dung,Co
2986,Sac_dien_thoai,37,30,Che_do_cho,Khong
2987,Sac_dien_thoai,65,47,Dang_su_dung,Khong
2988,May_say,199,18,Che_do_cho,Co
2989,Ban_la,125,13,Khong_su_dung,Khong
2990,May_say,95,16,Che_do_cho,Khong
2991,Sac_dien_thoai,88,58,Khong_su_dung,Khong
2992,Sac_dien_thoai,30,78,Khong_su_dung,Khong
2993,May_say,185,36,Che_do_cho,Co
2994,May_say,130,33,Che_do_cho,Khong
2995,Ban_la,101,70,Che_do_cho,Khong
2996,Sac_dien_thoai,48,25,Che_do_cho,Khong
2997,Sac_dien_thoai,59,62,Che_do_cho,Khong
2998,Sac_dien_thoai,94,40,Che_do_cho,Khong
2999,May_say,194,57,Dang_su_dung,Co
3000,May_say,117,78,Che_do_cho,Khong
